tweet,label,annotator_id
"Awesome!

What great points Trump had about banks not being allowed in. Canada has always been a socialist protectionist country and finally they are being called out.

I personally love it!",5.0,4
An armed society is a polite society. Criminals think twice when they know law-abiding citizens are armed.,4.0,4
"Maybe I'm overly sensitive bc of my line of work, but why does *every single part* of this economy feel like an obstacle course? Booking a flight, seeing a doctor, getting insurance, finding housing,",3.0,4
"THIS CRAP is why Canadians think the  is biased. You know FULL WELL that the Liberals are doing the same thing.  PLUS your source is the Trudeau campaign itself, from a disgruntled ex-employee. Have you revealed that tidbit AT ALL in your reporting? #elxn43 #cdnpoli",3.0,4
We don’t have a real President who cares about the well-being of the American people. All we have is a shameless grifter using the presidency to enrich himself.,1.0,4
Red states have lower housing costs because they don’t strangle developers with useless regulations.,4.0,4
"“He may bankrupt the vaccine manufacturers and then no one gets a vaccine”

Elizabeth Warren and Bernie Sanders are bought and owned by big pharma.",5.0,4
"Congratulations, America, on elected a fucking idiot. ",1.0,4
Protesters in downtown #Phoenix also making their voices heard in support of #transrights in addition to their opposition of the #immigration policies of the #Trump Administration.,1.0,4
", This is not an #Alberta, #Saskatchewan, #Ontario or any other province issue. This is all about #CANADA!. Many in #Ontario can't wait to send   packing on Monday. #TrudeauMustGo #Election2019 #elxn43 #cdnpoli",5.0,4
"I'm a Christian wife and mother who is sick and tired of seeing my faith weaponized as a tool for hatred and oppression. Christian nationalism is a perversion of both Christianity and the constitution. So, I just voted for Kamala.",2.0,4
"Biden’s America is one where identity politics takes priority over competence, and the results have been disastrous. Elon Musk was absolutely right when he warned about the dangers of lowering standards for the sake of “equity,” and now President Trump is once again proving why",5.0,4
"I don’t like any politician but just want to point out that Pierre Pollievre is from Alberta, and his riding is Carleton in Ottawa. Sort of weird to be a Pierre supporter and then call someone else out for doing the same thing as Pierre.",3.0,4
Countries like Japan and Switzerland have strict immigration policies to protect their culture and economy. Why can’t America do the same?,4.0,4
Hey I know you love provincial politics #cdnpoli #elxn43 #elx43,3.0,4
So #MAGA made up a story about Jo Ellis being one of the pilots … Jo Ellis is alive and well  This cult can’t help but lie,1.0,4
Liberal Leader Justin Trudeau stopped in Hamilton on a marathon day of campaigning to speak to party faithful at the Hamilton Fire Department's Mountain Training facility #elxn43 #cdnpoli #HamOnt,3.0,4
I wonder if Trudeau is in Milton to bump himself more than help ? Shouldn't he be in ridings where he can fight the Bloq if he thinks he can win a majority? Is he really worried about the GTA? #elxn43,3.0,4
Investors are buying up entire neighborhoods and pricing out working families!,3.0,4
#RFK Can barely speak [skull emoji],4.0,4
"FAFO time, MAGA. Welcome to Donald Trump's crumbling economy.",1.0,4
“Pro choice” isn’t about choices...It’s about getting rid of the consequences of your actions. It’s about taking away someone else’s choice to live.,5.0,4
"LGBTQ+ rights are human rights. No more attacks on trans people, drag shows, or marriage equality!",2.0,4
No election until 2026?! One of the questions I get asked the most is when we will have an election. The answer may shock you.,3.0,4
"Tariffs = leverage. Without them, we have no bargaining power in trade deals!",5.0,4
Ok Mr. $TRUMP. Show us what you got!  #TRUMP #Meme #Crypto #Bitcoin #BTC,4.0,4
"Yes, if Liberals dont get a majority,  NDP will ask for no Pipeline 1st!! Trudeau gets his excuse To cancel it &amp; Canadas economy is decimated! Its too risky to vote Liberal this election. #elxn2019 #elxn43 #canpoli  needs to explain that cuts wont affect services.",4.0,4
"It's not a coincidence that Big Pharma's two biggest beneficiaries - Bernie Sanders & Elizabeth Warren - are against RFK's appointment.

RFK wants to hold Big Pharma accountable, which means Bernie & Elizabeth's paycheck would decrease.

Simple math, really.",2.0,4
Disgusting. What has our democracy become?  has spent his term as PM dividing this country all the while revelling in it. What a fraud.  #TrudeauMustGo #TrudeauBlackface #elxn43 #cdnpoli,4.0,4
"If he can do that, couldn't he also fix the election. Hmmm something to think about. We are in deep shit.",3.0,4
"Lol this isn’t in the New Testament. “Love thy neighbor” isn’t limited to those next-door. It’s a commandent to care for the well-being of others, regardless of who they are—a call to be self-less. American Christianity has become a rightwing accessory rather than a serious ethic",2.0,4
"Hillary Clinton,

Threatening Americans with civil and criminal prosecution for the very thing she has committed: the greatest disinformation campaign in U.S. election history, the Russian Collusion hoax. And if I may add, the witch still lost.",5.0,4
"41% of all births in the US are covered by Medicaid. Overnight, Republicans are destroying healthcare for millions of Americans - and it isn’t just Trump.  Republican majorities in the House and the Senate are backing this illegal sabotage. They are ALL in on it. Every one.",1.0,4
"#RFK needs to be confirmed. Lots of criminals need to go to jail over the divisive lies and bullshit that has been spread around Seriously. Our nation is more divided today because of most of the stuff RFK just truth bombed in this vid Right, Left, Center, IDFC, Lock em all up",3.0,4
"Why are prochoice always fear-mongering?  
You don’t lose any rights by banning abortion because killing another person is not a right. 
No one is going to investigate miscarriages. 
Stop trying to scare women with your false accusations.",5.0,4
Pro Lifers are full of shit,1.0,4
A CPC minority government under Pierre Pollievre would be the most hilarious outcome possible,3.0,4
"The Panama Canal is vital to America’s national and economic security interests.

We must remain vigilant in protecting this vital asset from the Chinese Communist Party.",4.0,4
The real problem isn’t immigrants—it’s corporations that exploit cheap labor while lobbying against fair wages for everyone!,1.0,4
"#Cdnpoli #elxn43 #ChooseForward  How can any woman vote for the man who protested when ""True patriot love in all of us command."" replaced sons. His insipid, irreverent stunt of remaining seating while everyone stood and sang should not go unpunished.",4.0,4
"﻿""1/10 Ignorant",3.0,4
Thank you Erin. I'm scrambling to show Canadians that the path to staying a United Canada is severely threatened by all three Climate Emergency supportive parties.  Only the CPC has enough foresight to defend Canada by defending Alberta. #elxn43,5.0,4
Look at the po' boy squirm.    Guilty as .  #cdnpoli  #elxn43,3.0,4
"There is no “pro choice” it’s just something they say to ease the blow of their true stance which is death. 

There is pro life and pro death 

There is no grey area here. You are either with God or you are with Satan 

Choose this day whom you will serve",5.0,4
Or making our educational system better? Or housing more affordable or food more affordable?? Your even failed getting rid of the carbon taxes so please cut the crap you’ve never protect us the Ontario citizens ever living id too expensive eating is too expensive thanks to you,4.0,4
Does onion belong on a cheeseburger?,3.0,4
"I’m not an American-hater or anti-U.S.A.

I’ve got friends in the U.S., a lot of Americans are lovely people, they’ve got a beautiful county.

But if you’re Canadian, FFS, be loyal to CANADA and keep your $$$ here.

Vacation here, buy Canadian and let them regret the 2024 election.",3.0,4
"is looking worse &amp; worse. Now he's outright lying about  in the style of Trudeau. He says Scheer 'does not support women's right to choose', but Scheer has stood up time &amp; time again &amp; confirmed he does support it! #cdnpoli #elxn43 #NeverNDP",2.0,4
"Totally unnecessary....Ford needs to stay in his lane and take care of Ontario first.... Where is health care, housing, education....all FAILS ..? Sorry Doug...you gotta go !",1.0,4
Landlords are jacking up rent while wages stay the same. It’s legalized theft!,2.0,4
"This is what the Liberals did in our lost decade ! Every aspect of our economy & societal structures have been denigrated ! They have created the malaise that we are living through with a housing crisis, healthcare crisis & cost of living crisis and the impacts of mass",5.0,4
"There are many forms of false Christianity, but I don't know if I've ever seen one that's as sick, insane, grotesque, deluded, hard-hearted, hateful, reality-denying, cultlike, idolatrous and blasphemous as the all-consuming devotion to Donald Trump among professing Christians.",1.0,4
